ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,,ص,ج
"",,,,,,,,,,
"",,,,,,أَبْْلَََ,427,,27,ءَبَهَلََ
"",,,,,,,,,,
"",,,,,,دَمْلحَََ,364,6,دَمَلَحَ
"",,,,,,,,,
"",,,,,,دَمْلقَََ,308,25,دَمَلَقَ
"",,,,تدََمْلَََ,,دَمْلَََ,162,27,دَمَلَكَ
"",,,,,,دَنْْ ََب,411,2,دَنَحَبَ
"",,,,,دَندَْقََ,,309,25,دَنَدَقَ
"",,,تدََندَْلََ,,,َ,,,دَنَدَلَ
"",,,,,دَندَْنَََ,َ,,,دَنَدَنَ
"",,,,,دَنفَْشََ,,207,17,دَنَفَشَ
"",,,,,دَنفَْ ََع,,,,دَنَفَعَ
"",,,,,دَنقَْرََ,,317,11,دَنَقَرَ
"",,,,,دَنقَْ َسَ,,93,16,دَنَقَسَ
"",,,,,دَنقَْ َشَ,,208,17,دَنَقَشَ
"",,,,,دَنقَْ ََع,,705,20,دَنَقَعَ
"",,,,,دَنكَزَََ,َ,,,دَنَكَزَ
"",,,,,دَنكَ َسَ,,93,16,دَنَكَسَ
"",,,,,,دَهْبَلََ,515,28,دَهَبَلَ
"",,,,,,دَهْثَََ,199,32,دَهَثَمَ
"",,,,,,دَهْدَأََ,231,1,دَهَدَءَ
"",,,,,,دَهْدََرََ,533,11,دَهَدَرَ
"",,,,,,دَهْدَعََ,,,دَهَدَعَ
"",,,,,,دَهْدَقََ,313,25,دَهَدَقَ
"",,,,تدََهْدَمََ,,دَهْدَمََ,200,32,دَهَدَمَ
"",,,,تدََهْدَهََ,,دَهْدَهََ,379,36,دَهَدَهَ
"",,,تدََهْدَى,,,دَهْدَى,379,36,دَهَدَيَ
"",,,,,,دَهْرَ ََج,581,5,دَهَرَجَ
"",,,,,,دَهْسَ ََم,200,32,دَهَسَمَ
"",,,,,,دَهْ ََشَْ,354,11,دَهَشَرَ
"",,,,,,دَهْفَشََ,209,17,دَهَفَشَ
"",,,,,,دَهْقَشََ,209,17,دَهَقَشَ
"",,,,,,دَهْقَلََ,515,28,دَهَقَلَ
"",,,,,,دَهْقَ ََم,200,32,دَهَقَمَ
"",,,,تدََهْقَ ََن,,دَهْقَنََ,48,35,دَهَقَنَ
"",,,,تدََهْكَرََ,,,355,11,دَهَكَرَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
"",,,,,,دَهْ ََكَ,515,28,دَهَكَلَ
"",,,,تدََهْ َكَ,,,200,32,دَهَكَمَ
"",,,,,,دَهْلقَََ,316,25,دَهَلَقَ
"",,,,,,دَهْْ ََجَ,581,5,دَهَمَجَ
"",,,,,,دَهْْرََ,355,11,دَهَمَرَ
"",,,,,,دَهْْسَََ,99,16,دَهَمَسَ
"",,,,,,دَهْْصََ,591,17,دَهَمَصَ
"",,,,,,دَهْْقََ,316,25,دَهَمَقَ
"",,,,,دَهْن ََجَ,,581,5,دَهَنَجَ
"",,,تدََهْوَرََ,,دَهْوَ ََر,َ,,,دَهَوَرَ
"",,,تدََهْوَ ََك,,,َ,,,دَهَوَكَ
"",,,تدََهْوَنََ,,,َ,,,دَهَوَنَ
"",,,,,دَوْقلََََ,َ,,,دَوَقَلَ
"",,,,,دَوْلبَََ,َ,,,دَوَلَبَ
"",,,,,دَوْمَ ََل,َ,,,دَوَمَلَ
"",,,,,دَيدَْبََ,َ,,,دَيَدَبَ
"",,,,,دَيسَْ َقَ,َ,,,دَيَسَقَ
"",,,,,دَيكَسَََ,َ,,,دَيَكَسَ
"",,,تدََيلْحَََ,,,َ,,,دَيَلَحَ
"",,,,تذََأْذَأََ,,ذَأْذَأََ,232,1,ذَءَذَءَ
"",,,,تذََأْن ََنَ,,ذَأْننَََ,,,ذَءَنَنَ
"",,,,تذََبذَْ َبَ,,ذَبذَْبََ,,,ذَبَذَبَ
"",,,,,,ذَحْذَ ََح,,,ذَحَذَحَ
"",,,,,,ذَحْلطَََ,292,19,ذَحَلَطَ
"",,,,تذََحْلَََ,,ذَحْلَََ,202,32,ذَحَلَمَ
"",,,,,,ذَحَْلََ,11,29,ذَحَمَلَ
"",,,,,,ذَرْذَ ََر,,,ذَرَذَرَ
"",,,,,,ذَرْطَأَ,,,ذَرَطَءََ
"",اِذْرَعَفَ,,,,,,313,23,ذَرَعَفَ
"",,اِذْ نرَفَْ َقَ,,,,,319,25,ذَرَفَقَ
"",,,,,,ذَرْقطَ,293,19,ذَرَقَطَ
"",,,,,,ذَرْمَلََ,11,29,ذَرَمَلَ
"",,,,تذََعذَْ ََع,,ذَعذَعََ,19,21,ذَعَذَعَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
"",اِذْلعََب,,,تذََعلْ ََبَ,,,434,2,ذَعَلَبَ
"",,,,,,,,,
"",,,,,,ذَعلْ َفََ,316,23,ذَعَلَفَ
"",,,,,,ذَعلْ َقََ,320,25,ذَعَلَقَ
"",,,,,,ذَعْْط,294,19,ذَعَمَطَ
"",,,,,,ذَفذَفََ,,,ذَفَذَفَ
"",,,,,,ذَفطَْسََ,101,16,ذَفَطَسََ
"",,,,تذََلْْلََ,,,,,ذَلَذَلَ
"",اِذْلعََب,,,,,,435,2,ذَلَعَبَ
"",اِذْلغََفَ,,,,,,321,23,ذَلَغَفَ
"",,,,,,ذَمْحَلََ,17,29,ذَمَحَلَ
"",,,,,,ذَمْذَََم,,,ذَمَذَمَ
"",اِذْمَقَر,,,,,,392,11,ذَمَقَرَ
"",,,,تذََهْل ََلَ,,َ,,,ذَهَلَلَ
"",,,,,ذَوْب ََلَ,َ,,,ذَوَبَلَ
"",,,,ترََأْبلَََ,,رَأْب ََلَ,26,29,رَءَبَلَ
"",,,,,,رَأْرَأََ,236,1,رَاَرَءَ
"",اِرْبأَثَ,,,,,َ,,,رَبَءَثَ
"",اِزْبأَرَ,,,,,َ,,,رَبَءَزَ
"",,,,,,رَبرَبَََ,,,رَبَرَبَ
"",,,ترََب ََيَْن,,رَبيَْنََ,َ,,,رَبَيَنَ
"",,,,,,رَترَتَََ,,,رَتَرَتَ
"",اِرْثعََن,,,,,,76,35,رَثَعَنَ
"",اِرْجَحَن,,,,,,80,35,رَجَحَنَ
"",,,,ترََجْرَجََ,,رَجْرَجَََ,,,رَجَرَجَ
"",اِرْجَعَن,,,,,,81,35,رَجَعَنَ
"",,,,ترََحْرَحََ,,رَحْرَ ََحَ,,,رَحَرَحَ
"",,,,ترََخْرَ ََخ,,َ,,,رَخَرَخَ
"",اِرْدَعَ َف,,,,,,337,23,رَدَعَفَ
"",اِرْذَعَفَ,,,,,,337,23,رَذَعَفَ
"",اِرْزَأَم,,,,,َ,,,رَزَءَمَ
"",,,,,,رَزْرَََزَ,,,رَزَرَزَ
"",,,,,,رَسْر َسََ,,,رَسَرَسَ
"",,,,ترََشْْشََ,,رَشْْشَََ,,,رَشَرَشَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
"",,,,,,رَصْْصَََ,,,رَصَرَصَ
"",,,,ترََضْْ َضَ,,رَضْْ َضََ,,,رَضَرَضَ
"",,,,,,رَطْرَ َطََ,,,رَطَرَطَ
"",,,,ترََعْبَ ََل,,رَعْبَ ََل,86,29,رَعَبَلَ
"",,,,ترََعدَََد,,رَعدَدَََ,,,رَعَدَدَ
"",,,,ترََعْرَعََ,,رَعْرَعََ,102,21,رَعَرَعَ
"",اِرْفأَنَ,,,,,َ,,,رَفَءَنَ
"",,,,ترََفرَ َفَ,,رَفرَ َفََ,,,رَفَرَفَ
"",,,,ترََقْرَقََ,,رَقْرَقَََ,,,رَقَرَقَ
"",,,,ترََكْرَكََ,,رَكْرَكَََ,,,رَكَرَكَ
"",اِرْمَأز,,,,,َ,,,رَمَءَزَ
"",,,,ترََمْرَمََ,,رَمْرَمَََ,,,رَمَرَمَ
"",اِرْمَعَل,,,,,,106,29,رَمَعَلَ
"",اِرْمَعَن,,,,,,116,35,رَمَعَنَ
"",اِرْمَغَل,,,,,,107,29,رَمَغَلَ
"",اِرْمَهز,,,,,,165,15,رَمَهَزَ
"",,,,ترََهْبَلََ,,رَهْبَلََ,109,29,رَهَبَلَ
"",,,,ترََهْ ََبَ,,َ,,,رَهَبَنَ
"",,,,ترََهْدَلََ,,,109,29,رَهَدَلَ
"",,,,ترََهْدَ ََن,,رَهْدَ ََن,129,35,رَهَدَنَ
"",,,,ترََهْرَََه,,رَهْرَََه,387,36,رَهَرَهَ
"",,,,,,رَهْسَمََ,298,32,رَهَسَمَ
"",,,,,,رَهْْ َسََ,137,16,رَهَمَسَ
"",,,,ترََهْيَأَ,,رَهْيََأ,253,1,رَهَيَءَ
"",,,,,رَوْبصَََ,َ,,,رَوَبَصَ
"",,,ترََوْحَ ََن,,رَوْحَ ََن,َ,,,رَوَحَنَ
"",,,,,رَوْدَ ََك,َ,,,رَوَدَكَ
"",,,,,رَوْدَ ََن,َ,,,رَوَدَنَ
"",,,,,رَوْذَ ََن,َ,,,رَوَذَنَ
"",,,ترََينْقََ,,رَينْقََ,َ,,,رَيَنَقَ
"",,,,,,زَأْب ََرَ,397,11,زَءَبَرَ
"",,,,,,زَأْبَ َقَ,388,25,زَءَبَقَ
"",,,,تزََأْزَََأ,,زَأْزَأََ,257,1,زَءَزَءَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
"",,,,تزََب ََتَْ,,,408,11,زَبَتَرَ
"",,,,,,,,,
"",,,,,,بزَرَجََ,5,6,زَبَرَجَ
"",,,,,,زَبرَ َقَ,388,25,زَبَرَقَ
"",,,,,,بزَزَ َبََ,,,زَبَزَبَ
"",,,,تزََبعَْ ََر,,,409,11,زَبَعَرَ
"",اِزْبغََل,,,,,,114,29,زَبَغَلَ
"",,,,تزََحْزَحََ,,زَحْزَحَََ,,,زَحَزَحَ
"",,,,تزََحْلطَ,,,321,19,زَحَلَطَ
"",اِزْحَلفََ,,,تزََحْلفَََ,,زَحْل َفََ,377,23,زَحَلَفَ
"",,,,تزََحْل َقََ,,زَحْلقَََ,392,25,زَحَلَقَ
"",,,,,,زَحَْرََ,415,11,زَحَمَرَ
"",,,,تزََخْرَفََ,,زَخْرَ َفَ,378,23,زَخَرَفَ
"",,,,,,زَخْزَ ََخَ,,,زَخَزَخَ
"",,,تزََخْوَرََ,,,َ,,,زَخَوَرََ
"",اِزْرَأَم,,,,,َ,,,زَرَءَمَ
"",,,,,,زَرْبقَََ,402,25,زَرَبَقَ
"",,,,,,زَرْدَ َبَ,14,3,زَرَدَبَ
"",,,,,,زَرْدَ ََم,311,32,زَرَدَمَ
"",,,,تزََرْزَرََ,,زَرْزَََرَ,,,زَرَزَرَ
"",,,,,,زَرْزَ َقََ,,,زَرَزَقَ
"",,,,,,زَرْف َقََ,402,25,زَرَفَقَ
"",,,,,,زَرْف ََنَ,145,35,زَرَفَنَ
"",,,,,,زَرْقعََََ,,,زَرَقَعَ
"",,اِزْرَنقَْفََ,,,,زَرْق َفََ,386,23,زَرَقَفَ
"",,,,,,زَرْق ََلَ,120,29,زَرَقَلَ
"",,,,,,زَرْكَ َشَ1,235,17,زَرَكَشَ
"",,,,,,زَرْكَ ََن,145,35,زَرَكَنَ
"",,,تزََرْن َفََ,,زَرْنفَََ,َ,,,زَرَنَفَ
"",,,تزََرْنقَََ,,زَرْن َقََ,,402,25,زَرَنَقَ
"",,,,,زَرْوَ َطَ,َ,,,زَرَوَطَ
"",,,,,زَرْي ََبَ,َ,,,زَرَيَبَ
"",,,,,زَرْيطَ,َ,,,زَرَيَطَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,,,,,13,6,زَعَبَجَ
"",,,,,,زَع ََبََْ,428,11,زَعَبَرَ
"",,,,,,زَعْبَطَ,,,زَعَبَطَ
"",,,,تزََعْبَ َقَ,,زَعْبَقََ,405,25,زَعَبَقَ
"",,,,تزََعْبَ ََل,,زَعْبَ ََل,123,29,زَعَبَلَ
"",,,,,,زَعْرَ َطََ,,,زَعَرَطَ
"",,,,تزََعْزَعََ,,زَعْزَعََ,150,21,زَعَزَعَ
"",,,,,,زَعْطَط,,,زَعَطَطَ
"",,,,تزََعْفَ ََر,,زَعْفَ ََر,428,11,زَعَفَرَ
"",,,,,زَعْنفَََ,,387,23,زَعَنَفَ
"",,,,,,زَغدَبََ,21,3,زَغَدَبَ
"",,,,,,زَغْرَتَََ,,,زَغَرَتَ
"",,,,تزََغْزَغَ,,زَغْزََغَ,,,زَغَزَغَ
"",,,,تزََغْزَ ََل,,زَغْزَ ََلَ,,,زَغَزَلَ
"",,,,,,زَغْفَلََ,127,29,زَغَفَلَ
"",,,,,,زَغلْطََ,,,زَغَلَطَ
"",,,,,,زَغلْلََََ,,,زَغَلَلَ
"",,,,تزََفزَفََ,,زَفزَفَََ,,,زَفَزَفَ
"",,,,,,زَقْزَقَََ,,,زَقَزَقَ
"",,,,تزََكْزَ ََك,,زَكْزَ ََكَ,,,زَكَزَكَ
"",اِزْلَم,,,,,َ,,,زَلَءَمَ
"",,,,تزََلحَْ ََب,,,25,3,زَلَحَبَ
"",اِ لزْحََ َف,,,تزََلحَْ َفَ,,لزَحَْفََ,397,23,زَلَحَفَ
"",,,,,,زَلْد َبَ,25,3,زَلَدَبَ
"",,,,ت لزََزَْ ََل,,زَلزَْلَََ,,,زَلَزَلَ
"",اِ لزْعََب,,,,,,25,3,زَلَعَبَ
"",,,,,,لزَعَْمَََ,,,زَلَعَمَ
"",اِ لزْغََب,,,,,,26,3,زَلَغَبَ
"",,,,,,زَلغَْطَ,,,زَلَغَطَ
"",,,,,,زَلقَْ ََم,322,32,زَلَقَمَ
"",اِزْمَأ َتََ,,,,,َ,,,زَمَءَتَ
"",اِزْمَأجَ,,,,,َ,,,زَمَءَجَ
"",اِزْمَأر,,,,,َ,,,زَمَءَرَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",اِزْمَجَر,,,تزََمْجَ ََر,,زَمْجَ ََر,446,11,زَمَجَرَ
"",,,,,,,,,
"",اِزْمَخَر,,,تزََمْخَرََ,,زَمْخَرََ,447,11,زَمَخَرَ
"",,,,,,زَمْزَََر,451,11,زَمَزَرَ
"",,,,تزََمْزَمََ,,زَمْزَمَََ,,,زَمَزَمَ
"",,,,,,زَمْلطََََ,,,زَمَلَطَ
"",,,,,,زَمْلقََ,416,25,زَمَلَقَ
"",اِزْمَهر,,,,,زَمْهرََ,451,11,زَمَهَرَ
"",اِزْمَهل,,,تزََمْه ََلَ,,,142,29,زَمَهَلَ
"",,,ت نزََبََََْ,,نزَ ََبََْ,,453,11,زَنَبَرَ
"",,,,,نزَبَْ ََط,َ,,,زَنَبَطَ
"",,,,,نزَبَْ ََع,َ,,,زَنَبَعَ
"",,,,ت نزََتَََْ,,,455,11,زَنَتَرَ
"",,,تزََنْْ ََر,,زَنْْ ََر,,457,11,زَنَجَرَ
"",,,,,زَنْْ ََر,,458,11,زَنَخَرَ
"",,,,ت نزََدَْقََ,,,418,25,زَنَدَقَ
"",,,ت نزََطَْ ََر,,نزَطَْ ََر,َ,,,زَنَطَرَ
"",,,,,نزَفَْلََ,,144,29,زَنَفَلَ
"",,,,,نزَقَْ ََر,,458,11,زَنَقَرَ
"",,,,,نزَقَْلََ,,145,29,زَنَقَلَ
"",,,,,زَنْْ ََر,,458,11,زَنَهَرَ
"",,,ت نرََيَْقََ,,نرَيَْقََ,َ,,,زَنَيَقَ
"",,,,,,زَهْرَفََ,406,23,زَهَرَفَ
"",,,,,,زَهْزَ َقَ,422,25,زَهَزَقَ
"",,,,تزََهْل ََجَ,,زَهْلجَََ,25,6,زَهَلَجَ
"",,,,تزََهْل َقََ,,زَهْل َقََ,427,25,زَهَلَقَ
"",,,,,,زَهْْجََ,25,6,زَهَمَجَ
"",,,,,,زَهْْ ََل,153,29,زَهَمَلَ
"",,,,تزََهْنعَََ,,زَهْنََع,164,21,زَهَنَعَ
"",,,,,زَوْب ََرَ,َ,,,زَوَبَرَ
"",,,,,زَوْب ََنَ,َ,,,زَوَبَنَ
"",,,تزََوْرَقََ,,زَوْرَقََ,َ,,,زَوَرَقَ
"",,,,,زَوْزَكََ,,184,27,زَوَزَكَ
"",,,,,زَوْزَلََ,َ,,,زَوَزَلَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,,,زَوْزَى,َ,,,زَوَزَيَ
"",,,,,زَوْغلَََ,َ,,,زَوَغَلَ
"",,,,,زَوْقلَ1ََ,َ,,,زَوَقَلَ
"",,,,تسََأسَْأَ,,سَأسَْأَ,261,1,سَءَسَءَ
"",,,,,,س بْحَلََ,172,29,سَبَحَلَ
"",,,,,,سَبَْتََ,544,4,سَبَرَتَ
"",,,,,,سَبَْجََ,27,6,سَبَرَجَ
"",,,,,,سَبَََْد,171,8,سَبَرَدَ
"",,,,تسََبسَْ ََب,,سَبسَبََ,40,3,سَبَسَبَ
"",اِس بَطَر,,,,,,531,11,سَبَطَرَ
"",اِس بَغَل,,,,,س بْغَ ََل,173,29,سَبَغَلَ
"",اِس بَكَر,,,,,,497,11,سَبَكَرَ
"",اِسْْهرَ,,,,,,509,11,سَجَهَرَ
"",,,,,,سََبَلََ,190,29,سَحَبَلَ
"",,,,,,سََ ََتَ,173,35,سَحَتَنَ
"",,,,,,سََجَلََ,192,29,سَحَجَلَ
"",,,,تسََحْسَ ََح,,َ,,,سَحَسَحَ
"",,اِسَْنْطَرََ,,,,,520,11,سَحَطَرَ
"",,اِسَْنْفَ ََر,,,,,521,11,سَحَفَرَ
"",,اِسَْنْكَ ََك,,,,َ,,,سَحَكَكَ
"",,,,,,سََسَ ََخَ,,,سَخَسَخَ
"",,,,,,سََمَطَ,,,سَخَمَطَ
"",,,,,,سَربَخََ,270,7,سَرَبَخَ
"",,,,,,سَربطَ,341,19,سَرَبَطَ
"",,,,تسََب ََلَ,,سَربلَََ,196,29,سَرَبَلَ
"",,,,تسََب ََنَ,,,181,35,سَرَبَنَ
"",,,,,,سَرجَ ََن,182,35,سَرَجَنَ
"",,,,,,سَردَ ََج,38,6,سَرَدَجَ
"",,,,,,سَردَ ََح,471,6,سَرَدَحَ
"",,,,تسََدَ َقَ,,,441,25,سَرَدَقَ
"",,,,,,سَردَنَََ,,,سَرَدَنَ
"",,اِ نسْردَْى,,,,,191,8,سَرَدَي
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,,تسََ ََسَر,,سَر ََسَرَ,,,سَرَسَرَ
"",,,,,,,,,
"",,,,,,سَرطَََع,183,21,سَرَطَعَ
"",,,,,,سَرطََلََ,196,29,سَرَطَلَ
"",,,,,,سَرطََمََ,363,32,سَرَطَمَ
"",,,,تسََطَنََ,,َ,,,سَرَطَنَ
"",,,,تسََعَ َفَ,,سَرعَفََ,434,23,سَرَعَفَ
"",,,,,,سَرق ََنَ,445,25,سَرَقَنَ
"",,,,,,سَركََََ,,,سَرَكَلَ
"",,,,,,سَرمَ ََد,190,8,سَرَمَدَ
"",,,,تسََمَط,,,347,19,سَرَمَطَ
"",,,,,,سَر َََه,39,6,سَرَهَجَ
"",,,,,,سَرهَ ََد,191,8,سَرَهَدَ
"",,,,,,سَرهَفََ,435,23,سَرَهَفَ
"",,,تسََوَكََ,,سَروَ ََك,َ,,,سَرَوَكَ
"",,,تسََوَ ََل,,سَروَ ََل,,197,29,سَرَوَلَ
"",,,,تسََعْببَََ,,َ,,,سَعَبَبََ
"",,,,تسََعْرَنََ,,سَعْرَ ََنَ,,,سَعَرَنَ
"",,,,تسََعْسَََع,,سَعْسَعَََ,,,سَعَسَعَ
"",,,,تسََغْبلَََ,,سَغْبَ ََل,202,29,سَغَبَلَ
"",,,,تسََغْسَََغ,,سَغْسَغَََ,,,سَغَسَغَ
"",,,,,,سَفْتجََ,39,6,سَفَتَجَ
"",,,,تسََفْسَفََ,,سَفْسَ َفََ,,,سَفَسَفَ
"",,,,,,سَفْسَ َقَ,451,25,سَفَسَقَ
"",,,,,سَفْنجَََ,,40,6,سَفَنَجَ
"",,,,,,سَقْسَ َقََ,,,سَقَسَقَ
"",,,,تسََقْلبَََ,,سَقْل ََبَ,64,3,سَقَلَبَ
"",,,,,,سَكْبَ ََج,41,6,سَكَبَجَ
"",,,,تسََكْسَكََ,,َ,,,سَكَسَكَ
"",,,,تسََلبَْط,,َ,,,سَلَبَطَ
"",اِسْلحََب,,,,,,73,3,سَلَحَبَ
"",,,,تسََلسَْ ََل,,سَلسَلََ,217,29,سَلَسَلَ
"",,اِسْلنَْطَََأ,,,,,270,1,سَلَطَءَ
"",,اِسْلنَْطَحََ,,,,,483,6,سَلَطَحَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
"",,اِسْلنَْطَََع,,,,,210,21,سَلَطَعَ
"",,,,تسََلطَْنََ,,َ,,,سَلَطَنَ
"",,,,,,سَلعَ َفَ,465,23,سَلَعَفَ
"",,,,,,سَلعَنََ,215,35,سَلَعَنَ
"",اِسْلغََب,,,,,,74,3,سَلَغَبَ
"",,,,,,سَلغَزََ,173,15,سَلَغَزَ
"",,,,,,سَلغَ َفَ,466,23,سَلَغَفَ
"",,,,,,سَلفَْ ََع,219,21,سَلَفَعَ
"",,,,,,سَلقَْدََ,210,8,سَلَقَدَ
"",,اِسْلنَْقَعََ,,,,سَلقَْ ََع,220,21,سَلَقَعَ
"",,اِسْلنَْقَى,تسََلقَْى,,سَلقَْى,َ,,,سَلَقَيَ
"",اِسْلهَب,,,,,,74,3,سَلَهَبَ
"",اِسْلهَم,,,,,,412,32,سَلَهَمَ
"",اِسَْألَ,,,,,سََأ ََلَ,226,29,سَمَءَلَ
"",اِسَْدَر,,,,,,85,12,سَمَدَرَ
"",,,,,,سََرَ ََج,45,6,سَمَرَجَ
"",,,,تسََمْسَََ,,سََسَ1ََ,86,12,سَمَسَرَ
"",,,,,,سََسَ ََمَ,,,سَمَسَمَ
"",اِسَْعَد,,,,,,252,8,سَمَعَدَ
"",اِسَْعَط,,,,,,387,19,سَمَعَطَ
"",اِسَْغَد,,,,,,213,8,سَمَغَدَ
"",,,,,,سََلجَََ,46,6,سَمَلَجَ
"",,,,,,سََلََََ,212,27,سَمَلَكَ
"",,,,,,سََهجَََ,47,6,سَمَهَجَ
"",اِسَْهدَ,,,,,سََهدَََ,215,8,سَمَهَدَ
"",اِسَْهرَ,,,,,سََهرَََ,88,12,سَمَهَرَ
"",اِسَْهلَ,,,,,,230,29,سَمَهَلَ
"",,,,,سَنََبْ ََخ,,275,7,سَنَبَخَ
"",,,,,س نَْب َسَ,,152,16,سَنَبَسَ
"",,,,,سَنبَْ ََك,,212,27,سَنَبَكَ
"",,,,,سَنبَْلََ,,230,29,سَنَبَلَ
"",,,,,س نْجَ ََل,,232,29,سَنَجَلَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
"",,,,,,س نْدََرََ,90,12,سَنَدَرَ
"",,,,,,,,,
"",,,تسَ نْدَ َسَ,,س نْدَ َسَ,,154,16,سَنَدَسَ
"",,,,,س نْدَلََ,,233,29,سَنَدَلَ
"",,,,,سَنسَْ ََن,َ,,,سَنَسَنَ
"",,,,,س نْطَلََ,,233,29,سَنَطَلَ
"",,,,,,سَهجَْرََ,111,12,سَهَجَرَ
"",اِسْوَأَد,,,,,َ,,,سَوَءَدَ
"",,,,,سَوْجَرََ,َ,,,سَوَجَرَ
"",,,,,سَوْدَ ََل,َ,,,سَوَدَلَ
"",,,تسََوْدَ ََن,,سَوْدَ ََن,َ,,,سَوَدَنَ
"",,,,,سَيْسََ,َ,,,سَيَرَسَ
"",,,تسَ يْطَرََ,,س يْطَرََ,َ,,,سَيَطَرَ
"",,,تسَ يْطَلََ,,,َ,,,سَيَطَلَ
"",,,,تشََأشَْأَ,,شَأشَْأَ,280,1,شَءَشَءَ
"",,,,,,شَ ََبَََْذ,420,9,شَبَرَذَ
"",,,,,,شَبَْ َقَ,486,25,شَبَرَقَ
"",,,,,,شَبشَبَََ,,,شَبَشَبَ
"",,,,,,شََشَ ََحَ,,,شَحَشَحَ
"",,,,,,شََطَطَ,,,شَحَطَطَ
"",,,,,شََوَ ََر,َ,,,شَحَوَرَ
"",,,,,,شََشَ ََخَ,,,شَخَشَخَ
"",اِشْْأَ َب,,,,,َ,,,شَرَءَبَ
"",,,,تشََْبشَََ,,,236,17,شَرَبَشَ
"",,,,,,شَْبطََ,,,شَرَبَطَ
"",,,,,,شَْب َقََ,493,25,شَرَبَقَ
"",,,,تشََْب ََكَ,,َ,,,شَرَبَكَ
"",,,,,,شَْجَ ََب,123,3,شَرَجَبَ
"",,,,,,شَْجَََع,257,21,شَرَجَعَ
"",اِشْْحَفَ,,,تشََْحَ َفَ,,,490,23,شَرَحَفَ
"",,,,,,شَْدَقَََ,,,شَرَدَقَ
"",,,,,,شَْدَمََ,464,32,شَرَدَمَ
"",,,,,,شَْ ََس َفَ,491,23,شَرَسَفَ
"",,,,تشََْ ََسَ,,شَْ ََسََ,,,شَرَسَمَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,,,,شَْ ََشََْ,,,شَرَشَرَ
"",,,,تشََْطَ ََن,,شَْطَ ََنَ,,,شَرَطَنَ
"",,,,,,شَْعَبََ,124,3,شَرَعَبَ
"",,,,,,شَْقطََ,,,شَرَقَطَ
"",,,,,,شَْكََََ,,,شَرَكَلَ
"",,,,,نشَْ َفََ,,509,23,شَرَنَفَ
"",,,,,نشَْ َقََ,,506,25,شَرَنَقَ
"",,,,,,شَْهَ َفَ,509,23,شَرَهَفَ
"",,,,,,شَشْقَ ََل1,259,29,شَشَقَلَ
"",,,,,,شَطْشَطَ,,,شَطَشَطَ
"",,,,,,شَعْبَذََ,426,9,شَعَبَذَ
"",,,,تشََعْب َطَ,,شَعْبَ ََطَ,,,شَعَبَطَ
"",,,,تشََعْشَََع,,شَعْشَََعَ,,,شَعَشَعَ
